"","X","Row.names","PFAF_ID","Shape_length","Area_m2_1","Area_km2","Year","Annual_degradation_m2","Deg1990_area_m2","Deg1991_Area_m2","Deg1992_Area_m2","Deg1993_Area_m2","Deg1994_Area_m2","Deg1995_Area_m2","Deg1996_Area_m2","Deg1997_Area_m2","Deg1998_Area_m2","Deg1999_Area_m2","Deg2000_Area_m2","Deg2001_Area_m2","Deg2002_Area_m2","Deg2003_Area_m2","Deg2004_Area_m2","Deg2005_Area_m2","Deg2006_Area_m2","Deg2007_Area_m2","Deg2008_Area_m2","Deg2009_Area_m2","Deg2010_Area_m2","Deg2011_Area_m2","Deg2012_Area_m2","Deg2013_Area_m2","Deg2014_Area_m2","Deg2015_Area_m2","Deg2016_Area_m2","Deg2017_Area_m2","Deg2018_Area_m2","Deg2019_Area_m2","Deg2020_Area_m2","Deg2021_Area_m2"
"2423",76,76,181938034,74718.8574855,227624686.026,227.624686026,2012,1367100,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2424",76,76,181938034,74718.8574855,227624686.026,227.624686026,2013,4496400,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2425",76,76,181938034,74718.8574855,227624686.026,227.624686026,2014,3248100,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2426",76,76,181938034,74718.8574855,227624686.026,227.624686026,2015,3751200,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2427",76,76,181938034,74718.8574855,227624686.026,227.624686026,2016,3843000,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2428",76,76,181938034,74718.8574855,227624686.026,227.624686026,2017,6069600,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2429",76,76,181938034,74718.8574855,227624686.026,227.624686026,2018,8372700,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2430",76,76,181938034,74718.8574855,227624686.026,227.624686026,2019,3144600,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2431",76,76,181938034,74718.8574855,227624686.026,227.624686026,2020,2072700,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2432",76,76,181938034,74718.8574855,227624686.026,227.624686026,2021,5349600,88200,5400,0,168300,274500,198900,1099800,484200,1720800,460800,1258200,1646100,522000,1155600,1457100,1530900,2553300,1614600,922500,3554100,2089800,8962200,1367100,4496400,3248100,3751200,3843000,6069600,8372700,3144600,2072700,5349600
"2433",77,77,181938040,165679.349009,796028907.571,796.028907571,1990,396900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2434",77,77,181938040,165679.349009,796028907.571,796.028907571,1991,19800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2435",77,77,181938040,165679.349009,796028907.571,796.028907571,1992,0,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2436",77,77,181938040,165679.349009,796028907.571,796.028907571,1993,675000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2437",77,77,181938040,165679.349009,796028907.571,796.028907571,1994,1649700,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2438",77,77,181938040,165679.349009,796028907.571,796.028907571,1995,229500,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2439",77,77,181938040,165679.349009,796028907.571,796.028907571,1996,1197000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2440",77,77,181938040,165679.349009,796028907.571,796.028907571,1997,1548000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2441",77,77,181938040,165679.349009,796028907.571,796.028907571,1998,3411900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2442",77,77,181938040,165679.349009,796028907.571,796.028907571,1999,3978900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2443",77,77,181938040,165679.349009,796028907.571,796.028907571,2000,2554200,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2444",77,77,181938040,165679.349009,796028907.571,796.028907571,2001,4083300,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2445",77,77,181938040,165679.349009,796028907.571,796.028907571,2002,1859400,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2446",77,77,181938040,165679.349009,796028907.571,796.028907571,2003,3816000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2447",77,77,181938040,165679.349009,796028907.571,796.028907571,2004,1538100,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2448",77,77,181938040,165679.349009,796028907.571,796.028907571,2005,3457800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2449",77,77,181938040,165679.349009,796028907.571,796.028907571,2006,4763700,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2450",77,77,181938040,165679.349009,796028907.571,796.028907571,2007,2705400,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2451",77,77,181938040,165679.349009,796028907.571,796.028907571,2008,3421800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2452",77,77,181938040,165679.349009,796028907.571,796.028907571,2009,11448900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2453",77,77,181938040,165679.349009,796028907.571,796.028907571,2010,9911700,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2454",77,77,181938040,165679.349009,796028907.571,796.028907571,2011,14706000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2455",77,77,181938040,165679.349009,796028907.571,796.028907571,2012,3597300,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2456",77,77,181938040,165679.349009,796028907.571,796.028907571,2013,23467500,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2457",77,77,181938040,165679.349009,796028907.571,796.028907571,2014,14138100,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2458",77,77,181938040,165679.349009,796028907.571,796.028907571,2015,10468800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2459",77,77,181938040,165679.349009,796028907.571,796.028907571,2016,10180800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2460",77,77,181938040,165679.349009,796028907.571,796.028907571,2017,21664800,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2461",77,77,181938040,165679.349009,796028907.571,796.028907571,2018,24776100,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2462",77,77,181938040,165679.349009,796028907.571,796.028907571,2019,12096900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2463",77,77,181938040,165679.349009,796028907.571,796.028907571,2020,7542900,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2464",77,77,181938040,165679.349009,796028907.571,796.028907571,2021,12240000,396900,19800,0,675000,1649700,229500,1197000,1548000,3411900,3978900,2554200,4083300,1859400,3816000,1538100,3457800,4763700,2705400,3421800,11448900,9911700,14706000,3597300,23467500,14138100,10468800,10180800,21664800,24776100,12096900,7542900,12240000
"2465",78,78,181938060,96336.512745,324244516.078,324.244516078,1990,19800,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2466",78,78,181938060,96336.512745,324244516.078,324.244516078,1991,2700,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2467",78,78,181938060,96336.512745,324244516.078,324.244516078,1992,0,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2468",78,78,181938060,96336.512745,324244516.078,324.244516078,1993,10800,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2469",78,78,181938060,96336.512745,324244516.078,324.244516078,1994,83700,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2470",78,78,181938060,96336.512745,324244516.078,324.244516078,1995,19800,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2471",78,78,181938060,96336.512745,324244516.078,324.244516078,1996,75600,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2472",78,78,181938060,96336.512745,324244516.078,324.244516078,1997,298800,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2473",78,78,181938060,96336.512745,324244516.078,324.244516078,1998,280800,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2474",78,78,181938060,96336.512745,324244516.078,324.244516078,1999,880200,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2475",78,78,181938060,96336.512745,324244516.078,324.244516078,2000,432000,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2476",78,78,181938060,96336.512745,324244516.078,324.244516078,2001,726300,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2477",78,78,181938060,96336.512745,324244516.078,324.244516078,2002,57600,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2478",78,78,181938060,96336.512745,324244516.078,324.244516078,2003,351000,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2479",78,78,181938060,96336.512745,324244516.078,324.244516078,2004,322200,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2480",78,78,181938060,96336.512745,324244516.078,324.244516078,2005,180900,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2481",78,78,181938060,96336.512745,324244516.078,324.244516078,2006,508500,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2482",78,78,181938060,96336.512745,324244516.078,324.244516078,2007,2011500,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2483",78,78,181938060,96336.512745,324244516.078,324.244516078,2008,104400,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2484",78,78,181938060,96336.512745,324244516.078,324.244516078,2009,963900,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2485",78,78,181938060,96336.512745,324244516.078,324.244516078,2010,272700,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2486",78,78,181938060,96336.512745,324244516.078,324.244516078,2011,2049300,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2487",78,78,181938060,96336.512745,324244516.078,324.244516078,2012,333900,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2488",78,78,181938060,96336.512745,324244516.078,324.244516078,2013,4589100,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2489",78,78,181938060,96336.512745,324244516.078,324.244516078,2014,967500,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2490",78,78,181938060,96336.512745,324244516.078,324.244516078,2015,1098000,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2491",78,78,181938060,96336.512745,324244516.078,324.244516078,2016,530100,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2492",78,78,181938060,96336.512745,324244516.078,324.244516078,2017,1916100,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2493",78,78,181938060,96336.512745,324244516.078,324.244516078,2018,4527900,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2494",78,78,181938060,96336.512745,324244516.078,324.244516078,2019,1452600,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2495",78,78,181938060,96336.512745,324244516.078,324.244516078,2020,2222100,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2496",78,78,181938060,96336.512745,324244516.078,324.244516078,2021,812700,19800,2700,0,10800,83700,19800,75600,298800,280800,880200,432000,726300,57600,351000,322200,180900,508500,2011500,104400,963900,272700,2049300,333900,4589100,967500,1098000,530100,1916100,4527900,1452600,2222100,812700
"2497",79,79,181938080,92539.2780903,233418983.627,233.418983627,1990,30600,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2498",79,79,181938080,92539.2780903,233418983.627,233.418983627,1991,8100,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2499",79,79,181938080,92539.2780903,233418983.627,233.418983627,1992,0,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2500",79,79,181938080,92539.2780903,233418983.627,233.418983627,1993,57600,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2501",79,79,181938080,92539.2780903,233418983.627,233.418983627,1994,263700,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2502",79,79,181938080,92539.2780903,233418983.627,233.418983627,1995,18900,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2503",79,79,181938080,92539.2780903,233418983.627,233.418983627,1996,299700,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2504",79,79,181938080,92539.2780903,233418983.627,233.418983627,1997,547200,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2505",79,79,181938080,92539.2780903,233418983.627,233.418983627,1998,336600,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2506",79,79,181938080,92539.2780903,233418983.627,233.418983627,1999,698400,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2507",79,79,181938080,92539.2780903,233418983.627,233.418983627,2000,455400,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2508",79,79,181938080,92539.2780903,233418983.627,233.418983627,2001,500400,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2509",79,79,181938080,92539.2780903,233418983.627,233.418983627,2002,190800,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2510",79,79,181938080,92539.2780903,233418983.627,233.418983627,2003,537300,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2511",79,79,181938080,92539.2780903,233418983.627,233.418983627,2004,506700,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2512",79,79,181938080,92539.2780903,233418983.627,233.418983627,2005,84600,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2513",79,79,181938080,92539.2780903,233418983.627,233.418983627,2006,52200,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
"2514",79,79,181938080,92539.2780903,233418983.627,233.418983627,2007,510300,30600,8100,0,57600,263700,18900,299700,547200,336600,698400,455400,500400,190800,537300,506700,84600,52200,510300,42300,379800,279900,803700,89100,2071800,537300,484200,297900,747000,1358100,324900,702900,135000
